timestamp,open,high,low,close,volume,MA_10,MA_20,MA_30,MA_50,MA_60,MA_90,MA_100,MA_110,MA_120,MA_130,MA_140,MA_150,MA_160,MA_170,MA_180,MA_200
2017-09-17 00:00:00,3685.23,3709.94,3499.02,3499.03,372.606569,3607.3489999999997,3962.5565,4112.219666666667,4244.5148,4213.468166666667,,,,,,,,,,,
2017-09-17 12:00:00,3499.03,3748.21,3499.03,3699.99,309.564641,3560.976,3912.9755000000005,4086.4813333333336,4236.2344,4206.661833333334,,,,,,,,,,,
2017-09-18 00:00:00,3690.0,4000.0,3690.0,3929.33,507.727306,3570.709,3877.0655000000006,4067.925666666667,4230.781,4206.190666666666,,,,,,,,,,,
2017-09-18 12:00:00,3932.98,4123.2,3890.0,4035.01,522.279149,3579.7410000000004,3864.6760000000004,4052.1233333333334,4225.161,4204.441166666667,,,,,,,,,,,
2017-09-19 00:00:00,4060.0,4089.97,3830.91,3969.01,470.873596,3628.54,3846.745,4045.990333333333,4217.3158,4202.149166666666,,,,,,,,,,,
2017-09-19 12:00:00,3969.32,4029.99,3830.91,3910.04,431.458533,3700.6420000000007,3829.3065,4039.654666666667,4209.903,4199.211666666667,,,,,,,,,,,
2017-09-20 00:00:00,3910.04,3988.83,3820.0,3927.77,366.425565,3801.5190000000002,3820.7555,4029.019666666667,4202.683999999999,4197.622666666666,,,,,,,,,,,
2017-09-20 12:00:00,3927.77,4046.08,3860.09,3900.0,354.509511,3821.5190000000002,3809.237,4013.470666666667,4193.9352,4195.689333333333,,,,,,,,,,,
2017-09-21 00:00:00,3889.99,3910.0,3800.0,3864.95,346.631619,3845.0080000000003,3792.9080000000004,3990.698,4184.7668,4195.663833333334,,,,,,,,,,,
2017-09-21 12:00:00,3862.99,3879.99,3567.0,3609.99,655.022465,3834.512,3762.9839999999995,3957.0386666666664,4170.7664,4188.497,,,,,,,,,,,
2017-09-22 00:00:00,3592.84,3750.0,3522.22,3539.97,423.348129,3838.6060000000007,3722.9774999999995,3921.239666666667,4155.4058,4176.863333333333,,,,,,,,,,,
2017-09-22 12:00:00,3528.36,3645.99,3505.55,3595.87,415.618296,3828.1939999999995,3694.5850000000005,3884.7150000000006,4139.5894,4168.227666666667,,,,,,,,,,,
2017-09-23 00:00:00,3595.88,3798.9,3542.91,3798.0,350.638464,3815.061,3692.8850000000007,3856.397333333334,4128.1794,4161.494333333333,,,,,,,,,,,
2017-09-23 12:00:00,3798.9,3817.19,3700.0,3780.0,402.154327,3789.56,3684.6505000000006,3839.6373333333336,4112.0298,4152.560833333333,,,,,,,,,,,
2017-09-24 00:00:00,3779.54,3789.99,3622.76,3683.36,402.534833,3760.995,3694.7675000000004,3818.161666666667,4095.73,4141.262333333334,,,,,,,,,,,
2017-09-24 12:00:00,3674.22,3730.0,3624.38,3660.02,259.101557,3735.993,3718.3174999999997,3798.2019999999998,4077.8276,4130.918,,,,,,,,,,,
2017-09-25 00:00:00,3660.02,3815.74,3653.69,3781.05,374.479434,3721.321,3761.4199999999996,3787.6106666666665,4060.3152,4122.456833333334,,,,,,,,,,,
2017-09-25 12:00:00,3781.05,3979.87,3770.0,3920.75,353.515279,3723.3959999999997,3772.4574999999995,3780.6233333333334,4044.2324000000003,4115.512,,,,,,,,,,,
2017-09-26 00:00:00,3928.0,3959.56,3850.05,3949.45,325.348531,3731.846,3788.4269999999997,3772.5539999999996,4027.7214000000004,4109.28,,,,,,,,,,,
2017-09-26 12:00:00,3950.0,3976.99,3880.0,3882.35,201.379456,3759.082,3796.797,3761.6833333333334,4008.6702,4102.152333333333,,,,,,,,,,,
2017-09-27 00:00:00,3882.36,4099.95,3872.81,4073.0,278.67384,3812.3849999999998,3825.4955,3752.7799999999997,3997.53,4098.2356666666665,,,,,,,,,,,
2017-09-27 12:00:00,4072.2,4249.94,4053.4,4193.0,349.497126,3872.0980000000004,3850.1459999999997,3753.7560000000003,3991.9472000000005,4095.0075,,,,,,,,,,,
2017-09-28 00:00:00,4192.11,4300.0,4136.0,4180.0,408.51714,3910.2980000000002,3862.6794999999997,3765.356,3985.8272,4091.8658333333337,,,,,,,,,,,
2017-09-28 12:00:00,4170.19,4210.0,4101.0,4174.5,441.268185,3949.7480000000005,3869.654,3773.0163333333335,3979.1356,4084.9828333333335,,,,,,,,,,,
2017-09-29 00:00:00,4178.98,4248.0,3952.01,4220.01,1087.887629,4003.4130000000005,3882.204,3797.6493333333333,3980.4758,4080.3438333333334,,,,,,,,,,,
2017-09-29 12:00:00,4234.99,4263.86,4101.01,4174.69,514.421936,4054.8799999999997,3895.4365,3830.5049999999997,3981.9674000000005,4074.003,,,,,,,,,,,
2017-09-30 00:00:00,4175.0,4345.0,4138.1,4324.99,402.256831,4109.273999999999,3915.2974999999997,3877.3713333333335,3983.5308,4068.475,,,,,,,,,,,
2017-09-30 12:00:00,4320.21,4380.0,4275.35,4378.51,318.096352,4155.05,3939.2229999999995,3899.9883333333332,3983.7716000000005,4062.702,4133.515444444444,,,,,,,,,,
2017-10-01 00:00:00,4378.49,4378.49,4265.02,4337.01,306.462599,4193.806,3962.8259999999996,3923.553333333333,3979.5492,4055.4021666666667,4132.512222222223,,,,,,,,,,
2017-10-01 12:00:00,4337.01,4406.52,4240.04,4378.48,420.501086,4243.419,4001.2505000000006,3945.6710000000003,3974.7234000000003,4047.795,4133.55,,,,,,,,,,
2017-10-02 00:00:00,4400.0,4560.0,4380.01,4410.01,340.959126,4277.12,4044.7525,3976.037,3970.6448000000005,4044.1283333333336,4134.324444444444,,,,,,,,,,
2017-10-02 12:00:00,4419.99,4561.63,4360.0,4380.0,314.797848,4295.82,4083.959,3998.7039999999997,3964.4126,4042.592666666667,4137.342555555556,,,,,,,,,,
2017-10-03 00:00:00,4380.0,4467.33,4189.71,4297.99,616.898117,4307.619,4108.9585,4010.9926666666665,3957.4218,4039.459166666667,4141.124666666667,,,,,,,,,,
2017-10-03 12:00:00,4290.0,4329.86,4180.8,4310.0,465.425446,4321.169,4135.4585,4020.159,3957.9658,4036.141166666667,4143.013777777777,,,,,,,,,,
2017-10-04 00:00:00,4314.9,4373.0,4185.01,4228.0,431.429838,4321.967999999999,4162.6905,4028.7920000000004,3955.9732,4037.391166666667,4144.363444444445,,,,,,,,,,
2017-10-04 12:00:00,4230.0,4248.97,4142.0,4208.59,437.035263,4325.358,4190.119000000001,4038.7436666666667,3954.9688,4039.1991666666668,4145.722333333333,,,,,,,,,,
2017-10-05 00:00:00,4208.59,4235.0,4110.0,4226.05,457.50286,4315.464,4212.369000000001,4048.686333333333,3957.5139999999997,4038.853,4147.977222222223,,,,,,,,,,
2017-10-05 12:00:00,4226.05,4355.0,4226.05,4292.43,321.635778,4306.856,4230.9529999999995,4061.7673333333328,3960.7552,4037.619,4151.048666666667,4150.8495,,,,,,,,,
2017-10-06 00:00:00,4318.99,4417.0,4292.0,4405.0,272.798384,4313.655000000001,4253.7305,4079.769,3965.0246,4035.2335000000003,4157.032222222222,4150.6265,,,,,,,,,
2017-10-06 12:00:00,4391.11,4416.78,4312.57,4369.0,233.730792,4312.707,4278.063,4105.069333333334,3968.2352,4031.0540000000005,4160.687777777778,4151.4657,,,,,,,,,
2017-10-07 00:00:00,4369.0,4399.0,4312.56,4335.9,163.201498,4305.296,4291.2080000000005,4131.600333333334,3968.1512,4026.42,4161.775666666666,4151.4216,,,,,,,,,
2017-10-07 12:00:00,4335.9,4479.5,4326.0,4423.0,134.396002,4309.596,4302.7080000000005,4159.171333333334,3973.3368,4021.9431666666665,4165.208888888888,4154.5679,,,,,,,,,
2017-10-08 00:00:00,4425.0,4517.0,4425.0,4487.99,224.988115,4328.5960000000005,4318.1075,4182.170999999999,3986.4565999999995,4019.2841666666664,4168.386555555556,4159.871800000001,,,,,,,,,
2017-10-08 12:00:00,4487.99,4658.0,4460.02,4640.0,293.473889,4361.5960000000005,4341.3825,4210.837666666666,4000.3628,4025.2375,4171.986444444445,4164.872,,,,,,,,,
2017-10-09 00:00:00,4640.0,4660.0,4550.0,4615.0,225.114195,4400.296,4361.132,4241.892333333333,4023.0424,4030.027,4174.805666666667,4169.956700000001,,,,,,,,,
2017-10-09 12:00:00,4615.0,4889.98,4615.0,4786.95,421.34895,4458.132,4391.745,4279.456666666667,4055.001,4038.8293333333336,4180.430888888888,4176.963299999999,,,,,,,,,
2017-10-10 00:00:00,4786.95,4888.88,4720.16,4790.0,354.689845,4514.527,4414.995499999999,4313.088333333333,4092.4210000000003,4050.3495,4186.000666666667,4184.6322,,,,,,,,,
2017-10-10 12:00:00,4790.01,4960.0,4680.59,4783.06,688.531928,4563.589999999999,4435.223,4341.832,4114.082200000001,4061.2276666666667,4190.952,4192.3027999999995,4188.371363636364,,,,,,,,
2017-10-11 00:00:00,4783.06,4852.22,4710.0,4818.99,612.082536,4604.989,4459.322,4370.816666666667,4137.8608,4071.6853333333333,4196.458888888889,4201.8279,4191.9321818181825,,,,,,,,
2017-10-11 12:00:00,4804.93,4881.61,4751.01,4821.43,141.34686,4650.231999999999,4481.4695,4402.119333333333,4159.9904,4081.9013333333332,4202.141333333334,4209.6422,4196.808090909091,,,,,,,,
2017-10-12 00:00:00,4821.43,5265.5,4810.16,5184.0,540.763389,4735.0419999999995,4520.169,4439.152666666666,4193.6898,4095.966333333333,4211.874666666667,4219.1023000000005,4204.478,,,,,,,,
2017-10-12 12:00:00,5184.0,5439.99,5173.1,5430.0,735.938093,4835.742,4572.669,4480.3859999999995,4228.29,4117.071,4223.467000000001,4232.2622,4216.492818181819,,,,,,,,
2017-10-13 00:00:00,5439.99,5846.17,5379.84,5649.0,1144.376539,4951.842999999999,4640.2195,4529.352666666667,4262.6834,4147.354333333333,4237.694777777778,4246.7322,4231.869181818182,,,,,,,,
2017-10-13 12:00:00,5658.97,5800.0,5520.0,5649.98,735.451081,5052.840999999999,4707.2185,4578.535333333333,4294.9828,4175.775833333333,4249.500333333333,4260.0719,4245.596454545454,,,,,,,,
2017-10-14 00:00:00,5650.0,5779.0,5580.01,5720.02,485.489902,5163.343000000001,4781.8195,4628.535666666666,4330.003,4213.0925,4263.074444444444,4273.6594000000005,4260.264545454545,,,,,,,,
2017-10-14 12:00:00,5720.02,5900.0,5685.02,5869.99,485.269144,5271.647,4864.889499999999,4685.045666666667,4369.202,4257.775333333334,4277.683888888889,4289.5525,4276.48,,,,,,,,
2017-10-15 00:00:00,5855.03,5922.3,5400.01,5400.01,702.704233,5332.647999999999,4923.5875,4720.879666666666,4398.6467999999995,4299.1255,4285.943222222222,4300.665400000001,4288.9972727272725,,,,,,,,
2017-10-15 12:00:00,5419.0,5756.36,5404.98,5709.99,640.819142,5425.341,4994.4655,4765.262333333333,4434.846600000001,4332.625333333333,4296.888777777777,4314.3909,4304.397181818182,4291.452166666667,,,,,,,
2017-10-16 00:00:00,5710.0,5749.99,5585.19,5728.99,617.754631,5516.340999999999,5060.665,4811.661666666667,4472.1274,4367.6075,4307.488666666666,4328.4471,4321.329090909091,4302.299583333333,,,,,,,
2017-10-16 12:00:00,5739.96,5788.91,5642.02,5760.02,911.241831,5610.2,5130.216,4857.713,4515.128,4401.692,4317.767666666667,4342.9472000000005,4336.965636363637,4314.59075,,,,,,,
2017-10-17 00:00:00,5760.0,5774.98,5540.02,5579.98,660.614057,5649.798,5192.42,4896.7119999999995,4555.9282,4436.3745,4328.322888888889,4355.667,4349.165545454545,4324.921333333334,,,,,,,
2017-10-17 12:00:00,5579.89,5649.99,5508.63,5595.0,769.255319,5666.298,5251.0199999999995,4937.2119999999995,4595.910800000001,4467.958,4340.7991111111105,4367.7501,4362.629090909091,4337.309916666667,,,,,,,
2017-10-18 00:00:00,5595.0,5596.0,5226.0,5273.25,1232.016577,5628.723,5290.283,4969.720666666666,4625.4158,4490.3566666666675,4349.546333333333,4376.7976,4372.367727272727,4348.273666666667,,,,,,,
2017-10-18 12:00:00,5283.98,5588.0,5037.95,5512.06,1085.787796,5614.931,5333.886,5009.789333333333,4660.057,4514.974166666667,4360.690555555556,4386.0434000000005,4383.240909090909,4359.707666666666,,,,,,,
2017-10-19 00:00:00,5513.0,5706.09,5490.26,5690.12,815.059989,5611.941,5387.642,5058.526666666667,4700.1921999999995,4543.659333333333,4377.769666666667,4397.9610999999995,4395.3213636363635,4372.9042500000005,,,,,,,
2017-10-19 12:00:00,5710.0,5710.0,5600.0,5683.9,1066.662118,5593.332,5432.489500000001,5107.703666666666,4740.6698,4573.223666666667,4395.367333333334,4409.2487,4408.077909090909,4386.217666666666,,,,,,,
2017-10-20 00:00:00,5683.31,5697.99,5600.0,5662.75,725.609429,5619.606,5476.127,5155.593666666667,4778.3038,4602.139999999999,4411.099888888889,4419.3095,4420.569090909091,4399.881333333334,,,,,,,
2017-10-20 12:00:00,5662.75,6110.0,5602.86,6010.01,1247.367791,5649.608,5537.474499999999,5212.846333333333,4820.089,4637.306833333333,4429.361444444445,4432.1607,4435.7742727272735,4416.498083333334,4395.925692307692,,,,,,
2017-10-21 00:00:00,6013.72,6167.99,5960.0,6116.98,876.614657,5688.407,5602.374000000001,5269.912333333333,4863.439600000001,4674.840666666667,4446.793111111111,4445.5805,4452.079818181818,4435.2522500000005,4408.92323076923,,,,,,
2017-10-21 12:00:00,6116.98,6171.0,5850.03,6024.97,787.693036,5714.902,5662.5509999999995,5325.111333333333,4906.292,4715.090333333333,4462.406444444444,4457.4811,4467.670363636364,4451.7936666666665,4422.307000000001,,,,,,
2017-10-22 00:00:00,6003.27,6060.0,5720.03,5819.98,754.707379,5738.902,5694.35,5374.580666666666,4941.2316,4753.0905,4475.806888888889,4469.3808,4481.415636363637,4464.9769166666665,4433.689076923078,,,,,,
2017-10-22 12:00:00,5819.98,6000.0,5770.04,5950.02,607.384837,5774.404,5720.351,5425.481333333333,4976.372,4792.326333333333,4489.789222222222,4484.1596,4495.6277272727275,4480.277,4447.855615384615,,,,,,
2017-10-23 00:00:00,5975.0,6080.0,5787.98,5881.99,811.419218,5835.278,5732.0005,5471.948,5010.4118,4827.0595,4503.505444444445,4498.1195,4509.3867272727275,4494.276916666667,4462.658615384616,,,,,,
2017-10-23 12:00:00,5881.98,5969.98,5621.03,5915.93,1001.138497,5875.665,5745.298000000001,5514.479,5045.2404,4862.658333333334,4521.651333333333,4512.188,4521.463545454546,4507.609583333334,4476.3197692307685,,,,,,
2017-10-24 00:00:00,5909.47,5925.0,5482.22,5676.04,1499.773901,5874.257,5743.099,5549.847,5074.361,4895.869666666667,4536.633666666667,4527.4184000000005,4532.169818181818,4518.566,4488.392923076923,,,,,,
2017-10-24 12:00:00,5680.0,5719.03,5450.0,5477.03,1080.644866,5853.57,5723.451,5572.849666666666,5100.4078,4926.153166666667,4550.169444444445,4541.1876,4540.550636363637,4528.535583333333,4499.090923076924,,,,,,
2017-10-25 00:00:00,5506.92,5650.0,5286.98,5469.98,1297.118019,5834.293,5726.9495,5595.515666666667,5123.3076,4954.302,4565.404888888889,4553.4192,4547.944363636364,4538.379416666666,4510.220692307693,,,,,,
2017-10-25 12:00:00,5469.99,5704.96,5375.0,5689.99,985.695186,5802.290999999999,5725.949500000001,5625.746666666667,5149.5372,4983.789333333333,4582.734,4566.6544,4556.718,4549.650666666666,4523.0975384615385,4496.380357142857,,,,,
2017-10-26 00:00:00,5670.1,5853.99,5650.0,5853.99,1018.49149,5775.992,5732.199500000001,5660.246666666667,5179.8768,5015.531666666667,4601.205777777778,4579.713,4566.527,4562.405833333334,4538.386076923077,4506.571,,,,,
2017-10-26 12:00:00,5845.03,5939.99,5757.0,5861.77,954.474392,5759.6720000000005,5737.286999999999,5694.924666666668,5209.5426,5048.522,4619.575777777778,4592.133,4575.862090909091,4575.337166666666,4552.399692307692,4517.833071428571,,,,,
2017-10-27 00:00:00,5861.77,5980.0,5770.23,5843.18,730.566111,5761.992,5750.447,5716.897333333333,5238.206,5078.025,4636.276666666667,4604.4254,4586.890909090909,4588.1303333333335,4564.747307692307,4528.567857142857,,,,,
2017-10-27 12:00:00,5843.03,5843.04,5649.24,5768.83,673.140305,5743.873,5759.1385,5728.191666666667,5265.9826,5104.288833333334,4654.111222222223,4615.1976,4598.679,4599.648166666666,4577.476692307692,4540.428285714285,,,,,
2017-10-28 00:00:00,5768.79,5850.02,5677.02,5680.28,536.136628,5723.702,5779.49,5729.234333333333,5293.6284,5129.293500000001,4674.647666666667,4625.5251,4609.5360909090905,4610.5796666666665,4588.848076923077,4552.733142857143,,,,,
2017-10-28 12:00:00,5680.27,5733.03,5630.03,5719.64,740.617784,5704.073,5789.869000000001,5731.556333333333,5321.8212,5155.045833333334,4694.369333333333,4639.8935,4620.541181818182,4620.0143333333335,4599.64523076923,4564.016428571428,,,,,
2017-10-29 00:00:00,5709.98,5815.84,5648.01,5784.97,683.493896,5714.966,5794.611500000001,5733.721333333334,5352.960599999999,5181.128500000001,4719.968777777777,4654.4669,4635.377272727273,4630.736166666667,4610.5967692307695,4576.0052857142855,,,,,
2017-10-29 12:00:00,5784.99,6189.88,5730.0,6169.98,1121.284277,5784.261,5818.9155,5743.7210000000005,5392.188400000001,5214.383333333333,4753.0905555555555,4673.5786,4654.194272727273,4644.193166666666,4625.129846153846,4590.888785714286,,,,,
2017-10-30 00:00:00,6133.01,6248.68,6075.5,6181.98,815.188764,5855.461,5844.8769999999995,5769.786666666667,5431.307,5245.333166666667,4789.345888888889,4694.4105,4671.786636363636,4656.904083333334,4639.693384615384,4606.3092857142865,,,,,
2017-10-30 12:00:00,6179.92,6198.98,6030.0,6120.5,658.498279,5898.512,5850.4015,5783.470333333333,5467.868399999999,5274.366333333334,4816.240333333333,4714.3117999999995,4687.7323636363635,4668.534166666667,4653.409230769231,4621.341428571429,4589.8558,,,,
2017-10-31 00:00:00,6120.52,6223.33,6100.0,6223.33,529.393847,5935.446,5855.718999999999,5799.948333333334,5504.235,5305.804999999999,4845.054444444445,4734.629800000001,4702.961454545454,4680.6035833333335,4668.024307692307,4638.176071428571,4601.829333333333,,,,
2017-10-31 12:00:00,6223.41,6498.01,6201.01,6463.0,982.381078,5995.5689999999995,5877.6205,5823.381,5546.115,5340.5470000000005,4875.588333333333,4757.1751,4719.718090909091,4694.171,4684.585769230768,4655.483214285714,4616.3488,,,,
2017-11-01 00:00:00,6463.0,6645.32,6338.02,6614.97,740.549041,6072.748,5917.37,5857.880666666667,5591.6964,5377.296333333334,4910.209888888889,4779.9238000000005,4737.909272727273,4710.712333333333,4702.331692307693,4672.461642857143,4631.5132,,,,
2017-11-01 12:00:00,6613.92,6774.67,6455.0,6753.98,935.066147,6171.263000000001,5957.568,5896.513333333333,5638.316000000001,5416.862666666667,4944.1431111111115,4805.8264,4756.658090909091,4729.727666666667,4720.541615384615,4691.318571428571,4649.1506,,,,
2017-11-02 00:00:00,6753.98,7300.0,6685.1,6887.81,1250.153846,6292.0160000000005,6007.8589999999995,5950.331999999999,5686.3124,5460.026333333333,4977.015111111112,4836.3845,4777.0242727272735,4749.74275,4739.920923076923,4710.502928571428,4668.685333333333,,,,
2017-11-02 12:00:00,6887.66,7132.0,6700.0,7019.98,1253.456957,6422.05,6063.0615,6000.5960000000005,5733.911999999999,5505.192666666667,5010.181444444444,4867.1374,4801.907727272727,4770.666916666667,4758.632461538461,4729.816999999999,4687.885333333333,,,,
